0,0,0,0,0,0,0,2,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,73,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,1,0,0,0,0,0,0,0,0,1
0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,56,4,3,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,0,0,1,0,0,0
0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,1,0,1,0,0,0,3,65,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1,2,2,8,1,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,3,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,26,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,4,6,3,2,0,0,0,0,0,1,1,0,0,0,4,0,4,0,0,0,0,0,0
0,1,2,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,3,0,11,0,1,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,32,0,0,2,0,1,1,0,1,1,0,1,0,0,0,0,2,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,4,2,1,0,1,0,0,0,3,1,0,0,0,3,0,2,0,0,0,0,0,0
0,0,7,0,0,0,1,0,1,0,1,15,1,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,4,0,1,12,0,0,1,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,1,6,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,62,0,0,0,0,21,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,4,2,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,1,0,0
0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,2,1,0,0,5,0,1,0,0,0,0,3,2,1,0,0,0,0,36,1,0,0,0,1,0,0,0,0,0,0,0,2,5,5,3,2,1,1,0,0,0,0,9,1,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
